#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome J","NC_048532.1",15053285,15059379,"+",117895691,"LOC117895691","-","XP_034659427.1",1439,"DENN domain-containing protein 5B isoform X1"
"chromosome J","NC_048532.1",15053285,15056814,"+",117895691,"LOC117895691","-","XP_034659428.1",787,"DENN domain-containing protein 5B isoform X2"
"chromosome J","NC_048532.1",15064199,15065951,"+",117893955,"LOC117893955","-","XP_034656638.1",541,"choline-phosphate cytidylyltransferase A isoform X1"
"chromosome J","NC_048532.1",15064199,15065951,"+",117893955,"LOC117893955","-","XP_034656639.1",541,"choline-phosphate cytidylyltransferase A isoform X1"
"chromosome J","NC_048532.1",15064199,15065951,"+",117893955,"LOC117893955","-","XP_034656640.1",528,"choline-phosphate cytidylyltransferase A isoform X2"
"chromosome J","NC_048532.1",15067393,15068746,"+",117893957,"LOC117893957","-","XP_034656642.1",410,"choline-phosphate cytidylyltransferase A-like"
"chromosome J","NC_048532.1",15069025,15071401,"-",117893953,"LOC117893953","-","XP_034656636.1",713,"RING finger protein 10"
"chromosome J","NC_048532.1",15073181,15085671,"+",117893950,"LOC117893950","-","XP_034656630.1",3585,"uncharacterized protein LOC117893950 isoform X1"
"chromosome J","NC_048532.1",15073181,15085671,"+",117893950,"LOC117893950","-","XP_034656631.1",3574,"uncharacterized protein LOC117893950 isoform X2"
"chromosome J","NC_048532.1",15086141,15088446,"-",117893954,"LOC117893954","-","XP_034656637.1",705,"LOW QUALITY PROTEIN: centrobin"
"chromosome J","NC_048532.1",15088886,15093720,"+",117893952,"LOC117893952","-","XP_034656632.1",1256,"uncharacterized protein LOC117893952 isoform X1"
"chromosome J","NC_048532.1",15088886,15093720,"+",117893952,"LOC117893952","-","XP_034656633.1",1229,"proteoglycan 4 isoform X2"
"chromosome J","NC_048532.1",15088886,15092902,"+",117893952,"LOC117893952","-","XP_034656634.1",1050,"uncharacterized protein LOC117893952 isoform X3"
"chromosome J","NC_048532.1",15093856,15095398,"-",117893956,"LOC117893956","-","XP_034656641.1",469,"microfibrillar-associated protein 1"
"chromosome J","NC_048532.1",15100334,15102768,"+",117894286,"LOC117894286","-","XP_034657136.1",704,"sodium-coupled monocarboxylate transporter 1"
"chromosome J","NC_048532.1",15108414,15120873,"-",117894957,"LOC117894957","-","XP_034658178.1",766,"myb-like protein Q"
"chromosome J","NC_048532.1",15141160,15150011,"+",117895676,"LOC117895676","-","XP_034659390.1",637,"lysosome membrane protein 2 isoform X1"
"chromosome J","NC_048532.1",15141160,15150011,"+",117895676,"LOC117895676","-","XP_034659391.1",637,"lysosome membrane protein 2 isoform X1"
"chromosome J","NC_048532.1",15141160,15150011,"+",117895676,"LOC117895676","-","XP_034659392.1",637,"lysosome membrane protein 2 isoform X1"
"chromosome J","NC_048532.1",15141160,15150011,"+",117895676,"LOC117895676","-","XP_034659393.1",637,"lysosome membrane protein 2 isoform X1"
"chromosome J","NC_048532.1",15146543,15150011,"+",117895676,"LOC117895676","-","XP_034659394.1",555,"lysosome membrane protein 2 isoform X2"
"chromosome J","NC_048532.1",15153066,15154198,"-",117895679,"LOC117895679","-","XP_034659397.1",265,"LHFPL tetraspan subfamily member 3 protein"
"chromosome J","NC_048532.1",15159100,15159839,"+",117895680,"LOC117895680","-","XP_034659398.1",181,"LOW QUALITY PROTEIN: adenine phosphoribosyltransferase"
"chromosome J","NC_048532.1",15162083,15166023,"+",117895678,"LOC117895678","-","XP_034659395.1",437,"LOW QUALITY PROTEIN: carbohydrate sulfotransferase 11"
"chromosome J","NC_048532.1",15166766,15171288,"+",117895675,"LOC117895675","-","XP_034659388.1",1126,"FACT complex subunit spt16 isoform X1"
"chromosome J","NC_048532.1",15166766,15171288,"+",117895675,"LOC117895675","-","XP_034659389.1",1086,"FACT complex subunit spt16 isoform X2"
"chromosome J","NC_048532.1",15171537,15173170,"-",117893541,"LOC117893541","-","XP_034656081.1",526,"fibrous sheath CABYR-binding protein"
"chromosome J","NC_048532.1",15175999,15177397,"-",117895396,"LOC117895396","-","XP_034658915.1",172,"transmembrane protein 134"
"chromosome J","NC_048532.1",15177402,15189477,"-",117895394,"LOC117895394","-","XP_034658913.1",298,"CUE domain-containing protein 1 isoform X3"
"chromosome J","NC_048532.1",15178879,15181329,"-",117895392,"LOC117895392","-","XP_034658907.1",757,"uncharacterized protein LOC117895392 isoform X2"
"chromosome J","NC_048532.1",15178879,15181329,"-",117895392,"LOC117895392","-","XP_034658906.1",778,"uncharacterized protein LOC117895392 isoform X1"
"chromosome J","NC_048532.1",15181718,15183727,"+",117895393,"LOC117895393","-","XP_034658908.1",669,"HBS1-like protein isoform X1"
"chromosome J","NC_048532.1",15181718,15183727,"+",117895393,"LOC117895393","-","XP_034658910.1",650,"HBS1-like protein isoform X2"
"chromosome J","NC_048532.1",15185142,15185696,"+",117895395,"LOC117895395","-","XP_034658914.1",184,"ras-related protein Rap1"
"chromosome J","NC_048532.1",15188452,15189477,"-",117895394,"LOC117895394","-","XP_034658912.1",299,"CUE domain-containing protein 1 isoform X2"
"chromosome J","NC_048532.1",15188452,15189477,"-",117895394,"LOC117895394","-","XP_034658911.1",315,"CUE domain-containing protein 1 isoform X1"
"chromosome J","NC_048532.1",15198649,15199521,"+",117893629,"LOC117893629","-","XP_034656202.1",194,"uncharacterized protein LOC117893629"
"chromosome J","NC_048532.1",15209306,15210207,"+",117894297,"LOC117894297","-","XP_034657152.1",183,"cuticle protein 7"
"chromosome J","NC_048532.1",15216430,15218909,"+",117894296,"LOC117894296","-","XP_034657151.1",195,"LOW QUALITY PROTEIN: larval cuticle protein A3A"
"chromosome J","NC_048532.1",15228488,15228976,"+",117895476,"LOC117895476","-","XP_034659044.1",142,"cuticle protein 7"
"chromosome J","NC_048532.1",15230616,15241461,"-",117895474,"LOC117895474","-","XP_034659043.1",310,"pollen-specific leucine-rich repeat extensin-like protein 2"
"chromosome J","NC_048532.1",15247783,15250872,"-",117895468,"LOC117895468","-","XP_034659033.1",438,"bromodomain-containing protein DDB_G0280777 isoform X1"
"chromosome J","NC_048532.1",15249076,15250872,"-",117895468,"LOC117895468","-","XP_034659034.1",428,"putative mediator of RNA polymerase II transcription subunit 12 isoform X2"
"chromosome J","NC_048532.1",15249076,15250148,"-",117895468,"LOC117895468","-","XP_034659035.1",335,"putative mediator of RNA polymerase II transcription subunit 26 isoform X3"
"chromosome J","NC_048532.1",15251138,15251596,"+",117895473,"LOC117895473","-","XP_034659042.1",152,"protein JTB"
"chromosome J","NC_048532.1",15252015,15254742,"-",117895465,"LOC117895465","-","XP_034659031.1",887,"patj homolog"
"chromosome J","NC_048532.1",15255726,15256901,"-",117895470,"LOC117895470","-","XP_034659038.1",366,"dnaJ homolog subfamily B member 13"
"chromosome J","NC_048532.1",15257159,15258526,"-",117895469,"LOC117895469","-","XP_034659037.1",393,"hsp90 co-chaperone Cdc37"
"chromosome J","NC_048532.1",15259147,15260770,"+",117895466,"LOC117895466","-","XP_034659032.1",501,"gustatory and odorant receptor 63a"
"chromosome J","NC_048532.1",15261014,15262423,"-",117895471,"LOC117895471","-","XP_034659039.1",284,"uncharacterized protein LOC117895471"
"chromosome J","NC_048532.1",15268659,15270496,"+",117895472,"LOC117895472","-","XP_034659040.1",185,"uncharacterized protein LOC117895472 isoform X1"
"chromosome J","NC_048532.1",15268659,15270496,"+",117895472,"LOC117895472","-","XP_034659041.1",175,"uncharacterized protein LOC117895472 isoform X2"
"chromosome J","NC_048532.1",15295932,15312120,"-",117894796,"LOC117894796","-","XP_034657917.1",271,"LIM/homeobox protein Awh isoform X2"
"chromosome J","NC_048532.1",15295932,15312120,"-",117894796,"LOC117894796","-","XP_034657916.1",275,"LIM/homeobox protein Awh isoform X1"
"chromosome J","NC_048532.1",15296144,15312120,"-",117894796,"LOC117894796","-","XP_034657918.1",210,"LIM/homeobox protein Awh isoform X3"
"chromosome J","NC_048532.1",15319355,15329562,"-",117894918,"LOC117894918","-","XP_034658114.1",1852,"protein encore isoform X5"
"chromosome J","NC_048532.1",15319355,15329562,"-",117894918,"LOC117894918","-","XP_034658112.1",1913,"protein encore isoform X4"
"chromosome J","NC_048532.1",15319355,15329562,"-",117894918,"LOC117894918","-","XP_034658110.1",2044,"protein encore isoform X2"
"chromosome J","NC_048532.1",15319355,15329562,"-",117894918,"LOC117894918","-","XP_034658111.1",1918,"protein encore isoform X3"
"chromosome J","NC_048532.1",15319355,15329562,"-",117894918,"LOC117894918","-","XP_034658108.1",2049,"protein encore isoform X1"
"chromosome J","NC_048532.1",15319355,15329562,"-",117894918,"LOC117894918","-","XP_034658109.1",2049,"protein encore isoform X1"
"chromosome J","NC_048532.1",15341913,15343586,"-",117894923,"LOC117894923","-","XP_034658118.1",328,"succinate--CoA ligase"
"chromosome J","NC_048532.1",15344323,15346156,"-",117894921,"LOC117894921","-","XP_034658117.1",520,"GPI mannosyltransferase 3 isoform X2"
"chromosome J","NC_048532.1",15344323,15346156,"-",117894921,"LOC117894921","-","XP_034658116.1",550,"GPI mannosyltransferase 3 isoform X1"
"chromosome J","NC_048532.1",15346574,15347245,"+",117894925,"LOC117894925","-","XP_034658120.1",223,"mpv17-like protein 2"
"chromosome J","NC_048532.1",15347511,15348401,"+",117894924,"LOC117894924","-","XP_034658119.1",296,"mpv17-like protein 2"
"chromosome J","NC_048532.1",15348580,15350593,"-",117894920,"LOC117894920","-","XP_034658115.1",630,"integrator complex subunit 10"
"chromosome J","NC_048532.1",15351485,15352971,"+",117894196,"LOC117894196","-","XP_034657003.1",299,"protein nutcracker"
"chromosome J","NC_048532.1",15368178,15368525,"-",117894202,"LOC117894202","-","XP_034657009.1",79,"uncharacterized protein LOC117894202"
"chromosome J","NC_048532.1",15378095,15469330,"+",117894184,"LOC117894184","-","XP_034656988.1",1053,"LOW QUALITY PROTEIN: phosphatase and actin regulator 4"
"chromosome J","NC_048532.1",15424599,15426004,"+",117893155,"LOC117893155","-","XP_034655508.1",428,"sodium channel protein Nach"
"chromosome J","NC_048532.1",15545898,15573154,"-",117894186,"LOC117894186","-","XP_034656990.1",772,"dendritic arbor reduction protein 1"
"chromosome J","NC_048532.1",15585760,15587248,"-",117894193,"LOC117894193","-","XP_034657000.1",413,"divergent protein kinase domain 1C"
"chromosome J","NC_048532.1",15590889,15617656,"-",117894182,"LOC117894182","-","XP_034656978.1",1633,"LOW QUALITY PROTEIN: glucose transporter type 1"
"chromosome J","NC_048532.1",15673049,15674620,"-",117894190,"LOC117894190","-","XP_034656996.1",523,"zinc finger protein 133"
"chromosome J","NC_048532.1",15673049,15674620,"-",117894190,"LOC117894190","-","XP_034656997.1",523,"zinc finger protein 133"
"chromosome J","NC_048532.1",15680860,15681603,"-",117894200,"LOC117894200","-","XP_034657006.1",247,"uncharacterized protein LOC117894200"
"chromosome J","NC_048532.1",15687133,15687561,"-",117894201,"LOC117894201","-","XP_034657008.1",122,"glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1-B-like"
"chromosome J","NC_048532.1",15687572,15688231,"-",117893543,"LOC117893543","-","XP_034656084.1",185,"glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1-like"
"chromosome J","NC_048532.1",15689068,15690212,"-",117894195,"LOC117894195","-","XP_034657002.1",342,"glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1-like"
"chromosome J","NC_048532.1",15693849,15714288,"-",117894183,"LOC117894183","-","XP_034656983.1",1202,"trithorax group protein osa isoform X4"
"chromosome J","NC_048532.1",15693849,15714288,"-",117894183,"LOC117894183","-","XP_034656984.1",1192,"trithorax group protein osa isoform X5"
"chromosome J","NC_048532.1",15693849,15714288,"-",117894183,"LOC117894183","-","XP_034656980.1",1383,"chromatin modification-related protein eaf-1 isoform X2"
"chromosome J","NC_048532.1",15693849,15714288,"-",117894183,"LOC117894183","-","XP_034656981.1",1326,"trithorax group protein osa isoform X3"
"chromosome J","NC_048532.1",15693849,15714288,"-",117894183,"LOC117894183","-","XP_034656979.1",1384,"chromatin modification-related protein eaf-1 isoform X1"
"chromosome J","NC_048532.1",15693849,15714288,"-",117894183,"LOC117894183","-","XP_034656987.1",1584,"trithorax group protein osa isoform X8"
"chromosome J","NC_048532.1",15696449,15714288,"-",117894183,"LOC117894183","-","XP_034656985.1",896,"chromatin modification-related protein eaf-1 isoform X6"
"chromosome J","NC_048532.1",15696735,15714288,"-",117894183,"LOC117894183","-","XP_034656986.1",839,"chromatin modification-related protein eaf-1 isoform X7"
"chromosome J","NC_048532.1",15706803,15709256,"+",117894185,"LOC117894185","-","XP_034656989.1",817,"monocarboxylate transporter 3"
"chromosome J","NC_048532.1",15717312,15719834,"-",117894187,"LOC117894187","-","XP_034656993.1",615,"uncharacterized protein LOC117894187 isoform X2"
"chromosome J","NC_048532.1",15717312,15719834,"-",117894187,"LOC117894187","-","XP_034656991.1",722,"uncharacterized protein LOC117894187 isoform X1"
"chromosome J","NC_048532.1",15717312,15719834,"-",117894187,"LOC117894187","-","XP_034656992.1",722,"uncharacterized protein LOC117894187 isoform X1"
"chromosome J","NC_048532.1",15723480,15726590,"+",117894189,"LOC117894189","-","XP_034656994.1",577,"uncharacterized protein LOC117894189"
"chromosome J","NC_048532.1",15727378,15728224,"-",117894198,"LOC117894198","-","XP_034657004.1",261,"enoyl-CoA delta isomerase 2, mitochondrial-like"
"chromosome J","NC_048532.1",15728696,15729540,"-",117894199,"LOC117894199","-","XP_034657005.1",260,"enoyl-CoA delta isomerase 2, mitochondrial-like"
"chromosome J","NC_048532.1",15729958,15736658,"-",117894180,"LOC117894180","-","XP_034656977.1",1991,"centrosomal protein cep290"
"chromosome J","NC_048532.1",15737537,15739308,"-",117893545,"LOC117893545","-","XP_034656087.1",453,"gustatory receptor for sugar taste 61a"
"chromosome J","NC_048532.1",15739408,15744536,"+",117893547,"LOC117893547","-","XP_034656089.1",1301,"uncharacterized protein LOC117893547"
"chromosome J","NC_048532.1",15741414,15742857,"+",117894194,"LOC117894194","-","XP_034657001.1",406,"gustatory receptor for sugar taste 64b"
"chromosome J","NC_048532.1",15744712,15746196,"+",117894192,"LOC117894192","-","XP_034656999.1",421,"gustatory receptor for sugar taste 64d"
"chromosome J","NC_048532.1",15746418,15750198,"+",117893578,"LOC117893578","-","XP_034656142.1",990,"LOW QUALITY PROTEIN: uncharacterized protein LOC117893578"
"chromosome J","NC_048532.1",15751252,15752838,"-",117894191,"LOC117894191","-","XP_034656998.1",463,"BCL2/adenovirus E1B 19 kDa protein-interacting protein 2"
"chromosome J","NC_048532.1",15753436,15755279,"+",117894289,"LOC117894289","-","XP_034657140.1",573,"microspherule protein 1"
"chromosome J","NC_048532.1",15759580,15770317,"+",117892979,"LOC117892979","-","XP_034655214.1",472,"uncharacterized protein LOC117892979"
"chromosome J","NC_048532.1",15759957,15760352,"-",117892989,"LOC117892989","-","XP_034655232.1",131,"protein dpy-30 homolog"
"chromosome J","NC_048532.1",15771375,15773286,"+",117892974,"LOC117892974","-","XP_034655205.1",579,"UDP-glucuronosyltransferase 2B15"
"chromosome J","NC_048532.1",15773694,15775360,"+",117892977,"LOC117892977","-","XP_034655210.1",488,"cytochrome P450 302a1, mitochondrial"
"chromosome J","NC_048532.1",15777207,15780190,"-",117892972,"LOC117892972","-","XP_034655201.1",927,"bone morphogenetic protein receptor type-2"
"chromosome J","NC_048532.1",15777207,15780190,"-",117892972,"LOC117892972","-","XP_034655202.1",927,"bone morphogenetic protein receptor type-2"
"chromosome J","NC_048532.1",15777207,15780190,"-",117892972,"LOC117892972","-","XP_034655203.1",927,"bone morphogenetic protein receptor type-2"
"chromosome J","NC_048532.1",15782951,15784704,"-",117892983,"LOC117892983","-","XP_034655224.1",417,"fumarylacetoacetase isoform X1"
"chromosome J","NC_048532.1",15782951,15784046,"-",117892983,"LOC117892983","-","XP_034655225.1",321,"fumarylacetoacetase isoform X2"
"chromosome J","NC_048532.1",15786239,15793940,"-",117892978,"LOC117892978","-","XP_034655211.1",510,"glutamate decarboxylase"
"chromosome J","NC_048532.1",15786239,15793940,"-",117892978,"LOC117892978","-","XP_034655213.1",510,"glutamate decarboxylase"
"chromosome J","NC_048532.1",15798201,15799597,"+",117892986,"LOC117892986","-","XP_034655229.1",205,"uncharacterized protein LOC117892986"
"chromosome J","NC_048532.1",15798201,15799597,"+",117892986,"LOC117892986","-","XP_034655230.1",205,"uncharacterized protein LOC117892986"
"chromosome J","NC_048532.1",15802838,15808490,"-",117892980,"LOC117892980","-","XP_034655221.1",362,"cilia- and flagella-associated protein 410 isoform X7"
"chromosome J","NC_048532.1",15802838,15808490,"-",117892980,"LOC117892980","-","XP_034655220.1",365,"cilia- and flagella-associated protein 410 isoform X6"
"chromosome J","NC_048532.1",15802838,15808490,"-",117892980,"LOC117892980","-","XP_034655219.1",366,"cilia- and flagella-associated protein 410 isoform X5"
"chromosome J","NC_048532.1",15802838,15808490,"-",117892980,"LOC117892980","-","XP_034655218.1",423,"formin-J isoform X4"
"chromosome J","NC_048532.1",15802838,15808490,"-",117892980,"LOC117892980","-","XP_034655217.1",424,"formin-J isoform X3"
